"gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000225159.1","NPM1P39","processed_pseudogene",34.9329199228662,-1.38417757349553,0.507894120439889,-2.7253270274062,0.00642378255885694,0.0244480472055419
"ENSG00000177000.13","MTHFR","protein_coding",1687.1991847458,-0.247509372094626,0.0908242351215272,-2.72514678228169,0.00642729063678836,0.0244570782002128
"ENSG00000215252.12","GOLGA8B","protein_coding",1297.03936632779,0.27517882452094,0.100980485453597,2.72506933676202,0.00642879847412697,0.0244584960489256
"ENSG00000171448.9","ZBTB26","protein_coding",2638.5561298232,-0.227834376938234,0.0836102287507106,-2.72495818206092,0.00643096317370933,0.0244624120016892
"ENSG00000267508.6","ZNF285","protein_coding",509.675048553337,-0.402560900876057,0.147734713090585,-2.72489039613339,0.00643228360322292,0.0244631156630958
"ENSG00000186472.20","PCLO","protein_coding",356.780033542606,0.424070205344199,0.155632181428316,2.72482337169788,0.00643358943914852,0.0244637635839137
"ENSG00000143624.14","INTS3","protein_coding",4933.33007800075,0.185419547017884,0.0680518181671795,2.72468175005072,0.00643634943572331,0.0244699397551895
"ENSG00000291110.1","TRIM16L","lncRNA",275.709180715974,-0.468613866839238,0.172034155598467,-2.72395830472757,0.00645046494232531,0.0245192779079744
"ENSG00000196177.13","ACADSB","protein_coding",1894.1378840247,-0.260794820187364,0.0957543203283042,-2.72358280329493,0.0064578025140198,0.0245428391540936
"ENSG00000103187.8","COTL1","protein_coding",30825.3577572899,0.206599916732904,0.0758751876958177,2.72289167258682,0.0064713273434308,0.0245899025774632
"ENSG00000169926.11","KLF13","protein_coding",4195.27228125012,0.239287131013023,0.0878956540555145,2.72240002744493,0.00648096391789633,0.0246221773251766
"ENSG00000223855.4","PDGFA-DT","lncRNA",22.1186710105356,-1.96279283466806,0.721261151165831,-2.72133447295122,0.00650189382045164,0.0246973382160844
"ENSG00000182087.14","TMEM259","protein_coding",3145.16155382618,0.190301906591517,0.0699331789939704,2.72119628092303,0.00650461267386747,0.0247033104280759
"ENSG00000155966.14","AFF2","protein_coding",222.217410536569,0.540986446436709,0.198819320867268,2.72099534429992,0.0065085678178188,0.0247139749092185
"ENSG00000224383.8","PRR29","protein_coding",18.6757175495996,1.76858106820609,0.650274968682242,2.7197434214484,0.00653325885239856,0.0247989890723973
"ENSG00000243055.1","GK-AS1","lncRNA",18.3468947609342,-1.79000899893835,0.658145404014249,-2.71977740484167,0.0065325875044557,0.0247989890723973
"ENSG00000127419.17","TMEM175","protein_coding",497.903454272077,0.383777097579233,0.141144276452954,2.71904116287104,0.00654714599250147,0.024847324362946
"ENSG00000249673.9","NOP14-AS1","lncRNA",598.987338926801,0.368967163619954,0.135708132221136,2.71882869199557,0.00655135282509711,0.024857585491667
"ENSG00000146433.10","TMEM181","protein_coding",2931.66509485933,0.199105583489059,0.0732332119376857,2.71878807744331,0.00655215725259582,0.024857585491667
"ENSG00000260484.1","ENSG00000260484","lncRNA",60.1398012784209,-1.08941976779927,0.40074826820787,-2.71846406890568,0.00655857787254678,0.0248775634267641
"ENSG00000171791.14","BCL2","protein_coding",3954.34853052092,0.190711012730937,0.0701665947155551,2.71797446497227,0.00656829070053359,0.0249100199160352
"ENSG00000110448.11","CD5","protein_coding",14.8981254166199,-2.24272645054391,0.825355919619062,-2.71728401921323,0.00658200983921567,0.0249576561045233
"ENSG00000177383.5","MAGEF1","protein_coding",5551.386668482,-0.170632200640726,0.0628120528280725,-2.71655188706818,0.00659658542950473,0.0250085224491781
"ENSG00000256742.1","KDM2B-DT","lncRNA",63.8204798169493,0.950240636094089,0.349807726634638,2.71646554304554,0.00659830631405066,0.0250106455904682
"ENSG00000290644.1","ENSG00000290644","lncRNA",68.8171354434587,1.01547735426208,0.373963766992884,2.71544316292387,0.00661871363164115,0.0250835857860525
"ENSG00000197181.12","PIWIL2","protein_coding",58.735915323444,-1.04918427642021,0.386398752392535,-2.71528898559788,0.00662179602266571,0.0250908539057919
"ENSG00000008277.15","ADAM22","protein_coding",1384.75388625358,0.247048053290876,0.0910249772140914,2.7140688287108,0.00664623557906226,0.0251708151431879
"ENSG00000166275.16","BORCS7","protein_coding",1698.02876570718,-0.275354532981022,0.101452411009532,-2.71412507835967,0.006645107126466,0.0251708151431879
"ENSG00000273355.2","ENSG00000273355","lncRNA",262.619515514507,-0.503275628165233,0.185432726143486,-2.71406045001897,0.00664640368297033,0.0251708151431879
"ENSG00000107731.12","UNC5B","protein_coding",241.613616884141,0.533232001922804,0.196477338270677,2.71396185746468,0.00664838205860807,0.0251738825048701
"ENSG00000168275.16","COA6","protein_coding",720.500284360068,-0.344241897776457,0.126854883034302,-2.713666904595,0.00665430379670268,0.0251833199279491
"ENSG00000169967.17","MAP3K2","protein_coding",3541.40247784604,-0.247783125501,0.0913086935042643,-2.71368602475325,0.00665391977958332,0.0251833199279491
"ENSG00000251600.8","ENSG00000251600","lncRNA",51.5448467308508,1.09780805419504,0.404548402363522,2.71366305683385,0.00665438107912806,0.0251833199279491
"ENSG00000166199.13","ALKBH3","protein_coding",725.67789975056,-0.316284069775064,0.116573414838817,-2.71317495684914,0.00666419113166231,0.0252160164966042
"ENSG00000114956.20","DGUOK","protein_coding",3813.48504825615,-0.243126438274983,0.0896396138757186,-2.71226556834646,0.00668250311464724,0.0252808656022958
"ENSG00000189223.15","PAX8-AS1","lncRNA",938.656625693431,-0.273622472806093,0.100886042516371,-2.71219354016876,0.00668395544799809,0.0252819206683846
"ENSG00000138738.11","PRDM5","protein_coding",1692.68659059446,-0.274063277863562,0.101054692724416,-2.71202920393765,0.00668727008834814,0.025290018264606
"ENSG00000265148.7","TSPOAP1-AS1","lncRNA",132.632594118496,-0.732001187646968,0.26995786759819,-2.71153863437865,0.00669717360370198,0.0253230265517303
"ENSG00000197841.15","ZNF181","protein_coding",914.919351637251,-0.305631176571736,0.112721889591491,-2.71137378622162,0.00670050448210566,0.0253311754811312
"ENSG00000014914.21","MTMR11","protein_coding",395.781790875011,-0.384123541986055,0.141682872496643,-2.7111501568064,0.0067050254594949,0.0253413592393892
"ENSG00000231312.8","MAP4K3-DT","lncRNA",1976.88959257675,-0.216876039030288,0.0799948744912561,-2.71112418651265,0.00670555066250907,0.0253413592393892
"ENSG00000105197.11","TIMM50","protein_coding",3603.10683089643,0.205315981902456,0.0757369107620441,2.71091043767989,0.00670987475752323,0.0253532535339947
"ENSG00000136783.10","NIPSNAP3A","protein_coding",1557.67101963001,-0.272878648045455,0.10068812169607,-2.71013743675889,0.00672553333797332,0.0254079634870481
"ENSG00000115526.11","CHST10","protein_coding",1600.93176489305,0.252386009808867,0.0931398695289649,2.70975266644945,0.00673333981793022,0.0254329955079429
"ENSG00000072042.13","RDH11","protein_coding",7128.15695745597,-0.173867390069792,0.0641674523866064,-2.70958848455207,0.00673667332953452,0.0254411265354639
"ENSG00000204248.12","COL11A2","protein_coding",114.82348011727,0.701161941189882,0.2587813872705,2.70947593482436,0.00673895937030735,0.025445299620272
"ENSG00000115947.14","ORC4","protein_coding",3947.66017429548,-0.195089061172622,0.0720119298839786,-2.70912141206239,0.0067461647763402,0.0254644235042222
"ENSG00000131149.19","GSE1","protein_coding",3322.80086762437,0.189249245097936,0.0698566004106158,2.7091104345979,0.00674638799545604,0.0254644235042222
"ENSG00000185324.22","CDK10","protein_coding",2105.48485725385,0.252047090682999,0.0930549899147914,2.70858221481507,0.00675713682606475,0.0255005277487415
"ENSG00000091664.9","SLC17A6","protein_coding",154.206434231043,-0.813924488815965,0.300505799359767,-2.70851507874406,0.00675850409084441,0.0255012207771003
"ENSG00000105605.8","CACNG7","protein_coding",5456.94381037815,0.224206058913582,0.0828155354306888,2.70729468508029,0.0067834014907487,0.0255906820378534
"ENSG00000213390.11","ARHGAP19","protein_coding",3386.82408561189,0.187666449555876,0.0693245582810282,2.70707025344631,0.00678798911058228,0.0256035058451497
"ENSG00000285601.1","ENSG00000285601","lncRNA",19.5739432323505,1.75873438414665,0.649856020966938,2.70634467851783,0.0068028397136985,0.0256550291670986
"ENSG00000145246.14","ATP10D","protein_coding",1081.30166548539,-0.286608196303595,0.105906716041475,-2.70623249418248,0.00680513843511881,0.0256592067876505
"ENSG00000196417.13","ZNF765","protein_coding",673.049846066872,-0.314437887564485,0.116203521997005,-2.70592390110679,0.00681146528566574,0.0256785686053663
"ENSG00000236519.2","LINC01424","lncRNA",50.9371543493445,1.06242471312105,0.392688687995711,2.70551392387613,0.00681987891472527,0.0257057892263394
"ENSG00000008083.14","JARID2","protein_coding",8176.97045234117,-0.162339169134405,0.0600044502198247,-2.70545215462652,0.00682114736395073,0.0257060731076296
"ENSG00000102977.18","ACD","protein_coding",1157.29988082933,0.327969872266955,0.121228678886866,2.70538188882704,0.00682259055000115,0.0257070152850253
"ENSG00000126709.16","IFI6","protein_coding",1680.07089354325,-0.306182962431016,0.113179964051266,-2.70527531085208,0.00682478007387327,0.0257107687867809
"ENSG00000188396.4","DYNLT4","protein_coding",59.5972980595606,1.04470941301482,0.386266953044784,2.70463057939542,0.00683803882004287,0.025749373510517
"ENSG00000225968.8","ELFN1","protein_coding",3208.41461412587,0.224837392398754,0.0831313942576682,2.70460268838827,0.00683861291377016,0.025749373510517
"ENSG00000033050.9","ABCF2","protein_coding",499.236971682575,0.390369816161764,0.144330102145458,2.70470130872868,0.00683658315903458,0.025749373510517
"ENSG00000135124.16","P2RX4","protein_coding",445.115258409867,-0.383854183117496,0.141944997357046,-2.70424594219376,0.00684595980918493,0.0257725326033355
"ENSG00000262319.1","ENSG00000262319","lncRNA",21.0653940488354,1.64182146795171,0.607164989915696,2.70407796104922,0.00684942169842335,0.0257810605332863
"ENSG00000142166.15","IFNAR1","protein_coding",4298.97555836286,-0.200704068194214,0.0742392620614108,-2.70347606672318,0.00686183893512508,0.0258232873113135
"ENSG00000183831.7","ANKRD45","protein_coding",180.788428382214,0.634342298747965,0.234673597973591,2.70308336440706,0.00686995138527433,0.0258447883002856
"ENSG00000137185.13","ZSCAN9","protein_coding",1665.67574228773,-0.220227611103705,0.0814713367709387,-2.70312995750748,0.00686898841399498,0.0258447883002856
"ENSG00000006128.12","TAC1","protein_coding",48.6268598719449,1.15049319543031,0.425702499101292,2.70257561996731,0.00688045315021688,0.025879777081254
"ENSG00000136098.18","NEK3","protein_coding",2358.32638858198,-0.201748071864616,0.074655017135103,-2.70240473590024,0.00688399081707541,0.0258885638250811
"ENSG00000106803.10","SEC61B","protein_coding",7786.73457652308,-0.255259962393452,0.0944588532743459,-2.70234026292989,0.00688532597042954,0.0258890659743289
"ENSG00000160753.17","RUSC1","protein_coding",1693.39395373009,0.228802030395801,0.0846824613587097,2.70188214566189,0.00689481969887791,0.0259177096831489
"ENSG00000103024.8","NME3","protein_coding",162.372429457238,-0.588356740477272,0.217760167033576,-2.70185658144979,0.00689534982148105,0.0259177096831489
"ENSG00000127415.13","IDUA","protein_coding",120.96763048192,0.797334861017648,0.295151343314519,2.70144412037452,0.0069039080500089,0.0259453512885822
"ENSG00000170791.18","CHCHD7","protein_coding",2871.28086247859,-0.227285615806198,0.0841421439019004,-2.70121018156117,0.00690876632810149,0.0259590810148145
"ENSG00000237512.7","UNC5B-AS1","lncRNA",21.8822182489016,2.07165371386305,0.76695532658781,2.70114000391634,0.00691022432720453,0.0259600319319305
"ENSG00000144596.13","GRIP2","protein_coding",41.2819519576485,3.60553325701725,1.33627754595574,2.69819190476518,0.00697172380466126,0.0261865044231916
"ENSG00000196767.9","POU3F4","protein_coding",5213.1234139138,-0.200143725763449,0.0741795627288176,-2.6980979450516,0.0069736919305082,0.0261893311212828
"ENSG00000160796.18","NBEAL2","protein_coding",894.69184528053,0.326839367666491,0.121147784023663,2.69785675652681,0.0069787462673641,0.0262037449164098
"ENSG00000183020.15","AP2A2","protein_coding",6346.21730681222,0.166439236698654,0.0616951989819596,2.69776642988577,0.00698063999541194,0.0262062883256927
"ENSG00000103507.14","BCKDK","protein_coding",2096.84894207442,0.279187766480043,0.103493189118556,2.69764386292339,0.00698321039054444,0.0262113707080627
"ENSG00000233223.5","ENSG00000233223","lncRNA",273.578895511592,-0.468310390705068,0.173641314217875,-2.69699865388867,0.00699675531800143,0.026257636879697
"ENSG00000154127.10","UBASH3B","protein_coding",625.882559380672,0.342454548994211,0.126979637938792,2.69692491294772,0.00699830486924879,0.0262588781623067
"ENSG00000288920.1","RPSA2","protein_coding",1874.94301928637,-0.285680096073489,0.105941218231171,-2.69659062679567,0.00700533323921543,0.026280672930332
"ENSG00000101363.13","MANBAL","protein_coding",4492.52676753138,-0.233605517730696,0.086644205556119,-2.69614703292987,0.00701466959210053,0.026311117054632
"ENSG00000150593.18","PDCD4","protein_coding",7894.37675815078,-0.185114220606168,0.068666976074859,-2.69582601692496,0.0070214330074008,0.0263275961615735
"ENSG00000122971.9","ACADS","protein_coding",213.610291211178,-0.535881515966295,0.198782195168895,-2.69582250820293,0.00702150696423306,0.0263275961615735
"ENSG00000226053.1","LINC01776","lncRNA",125.913162770098,0.723934399583507,0.268554544504251,2.69566989052404,0.00702472451626239,0.0263343322189783
"ENSG00000105755.8","ETHE1","protein_coding",441.166618523271,-0.442864588162475,0.164290354564145,-2.69562135487123,0.00702574804338302,0.0263343322189783
"ENSG00000269069.1","ENSG00000269069","processed_pseudogene",307.827279593485,-0.481848468863452,0.178775495776143,-2.69527133330849,0.00703313331683114,0.0263574286503961
"ENSG00000122557.11","HERPUD2","protein_coding",2421.25768579131,-0.203712360978981,0.0755916869867865,-2.69490428245887,0.00704088538702677,0.0263818914197377
"ENSG00000013374.17","NUB1","protein_coding",4649.73600203184,-0.170911554170215,0.0634249090995068,-2.6947071205427,0.0070450525900532,0.0263929156760035
"ENSG00000109654.16","TRIM2","protein_coding",11112.1151656503,-0.192893108052036,0.0715960157642238,-2.69418774205623,0.00705604074770891,0.026425971758905
"ENSG00000263001.8","GTF2I","protein_coding",5115.57873805099,0.189173549708084,0.0702157848394337,2.69417411114435,0.00705632933529731,0.026425971758905
"ENSG00000164294.14","GPX8","protein_coding",6317.29837484372,-0.174576464294033,0.0647992186475207,-2.69411372448258,0.00705760794225682,0.0264261666868132
"ENSG00000176971.4","FIBIN","protein_coding",452.007691726198,0.403161480703669,0.149662853461255,2.69379790228335,0.0070642984455747,0.0264466220694886
"ENSG00000196535.20","MYO18A","protein_coding",5557.81990075962,0.178292992816019,0.0662079319582897,2.69292496446411,0.00708282074290287,0.0265113573498684
"ENSG00000250510.8","GPR162","protein_coding",1860.63976888629,-0.252369658949229,0.0937342598106194,-2.69239506941342,0.00709408549656866,0.0265489095055709
"ENSG00000242540.3","ENSG00000242540","lncRNA",98.0057328938458,-0.81527561133448,0.302903113278285,-2.69153922688627,0.00711231336527021,0.0266125028577191
"ENSG00000117475.14","BLZF1","protein_coding",1554.97643778269,-0.237057168183224,0.0880953480179576,-2.69091584875631,0.00712561662640294,0.0266576506712713
"ENSG00000108370.17","RGS9","protein_coding",1410.442591763,-0.30367068648197,0.112903756745515,-2.68964200337855,0.00715287073217517,0.0267549652647073
"ENSG00000040275.17","SPDL1","protein_coding",3551.41695040713,0.19255151537954,0.071602086790257,2.68918859786277,0.00716259396612962,0.0267820352308682
"ENSG00000156162.16","DPY19L4","protein_coding",3934.68349586158,-0.193662941834438,0.0720144259981314,-2.68922426514186,0.00716182865532831,0.0267820352308682
"ENSG00000131584.19","ACAP3","protein_coding",1989.0899760635,0.222445114884388,0.0827392550811216,2.68850758526037,0.00717722050412551,0.0268320693668895
"ENSG00000168487.20","BMP1","protein_coding",1310.76546996074,0.260497633092014,0.0968981008345992,2.68836675691583,0.00718024850666791,0.0268387324906593
"ENSG00000124574.15","ABCC10","protein_coding",1092.35660367406,0.304423056757497,0.113246350220637,2.68814894400034,0.00718493404133742,0.0268515878439921
"ENSG00000180921.7","FAM83H","protein_coding",101.837464558514,0.735426207458575,0.273651159878104,2.68745876241184,0.00719979917917375,0.0268978105280559
"ENSG00000270087.7","ENSG00000270087","lncRNA",69.6087533722099,-0.870341357089243,0.323846000783428,-2.68751614960126,0.00719856212197454,0.0268978105280559
"ENSG00000154582.18","ELOC","protein_coding",5804.40422957403,-0.202685013731425,0.0754237584760905,-2.68728339486923,0.0072035806423302,0.0269072720074556
"ENSG00000078618.23","NRDC","protein_coding",12960.4005373505,-0.164625812143169,0.0612710785465781,-2.68684371237272,0.00721306938671375,0.0269377919604801
"ENSG00000173898.15","SPTBN2","protein_coding",1420.03406986087,0.283006468039147,0.105332600885293,2.68678894910552,0.00721425201262337,0.0269377919604801
"ENSG00000280241.4","ENSG00000280241","lncRNA",188.020070582344,-0.600161432489794,0.223487672657953,-2.68543416892769,0.00724356427555927,0.0270425562843397
"ENSG00000144674.19","GOLGA4","protein_coding",9363.80222663194,-0.2255302094482,0.0840001505385313,-2.68487863417278,0.00725561479117889,0.0270825606602125
"ENSG00000048342.18","CC2D2A","protein_coding",2518.46032734993,-0.200754343796927,0.0747737354411449,-2.68482432517956,0.00725679381255078,0.0270825606602125
"ENSG00000118960.13","HS1BP3","protein_coding",1750.62120947657,0.239776038205693,0.089321208076409,2.68442448741377,0.0072654793863605,0.0271102794213954
"ENSG00000182621.19","PLCB1","protein_coding",1575.4291151271,-0.240661521606607,0.0896531799069804,-2.68436124470214,0.0072668540457842,0.0271107134920209
"ENSG00000138772.13","ANXA3","protein_coding",391.687993507632,-0.491663422952875,0.18317551695498,-2.68411101617753,0.00727229536459714,0.0271263164179788
"ENSG00000240204.3","SMKR1","protein_coding",47.6987588481795,-1.04659854722625,0.389944711591601,-2.68396651144325,0.00727543934260674,0.0271333461375216
"ENSG00000120053.12","GOT1","protein_coding",3214.82009546391,-0.187043860003345,0.0696926158057557,-2.68384043045055,0.00727818347300609,0.0271388824724673
"ENSG00000134086.9","VHL","protein_coding",5192.33779939277,-0.201810526071669,0.0752001509109864,-2.68364522712926,0.00728243387072858,0.0271500324874281
"ENSG00000273472.2","ENSG00000273472","lncRNA",160.749266202004,0.635673652231143,0.236943570477401,2.6828060831124,0.00730073094581695,0.0272109436737841
"ENSG00000100345.23","MYH9","protein_coding",34069.8212766883,0.239909657494508,0.0894257628008212,2.68278010699065,0.0073012979985215,0.0272109436737841
"ENSG00000123342.16","MMP19","protein_coding",32.5516594395606,1.70213275433474,0.634504315316399,2.68261808981702,0.00730483568779891,0.0272194197325541
"ENSG00000150961.15","SEC24D","protein_coding",4019.14361154349,-0.181038329806339,0.0674996412626065,-2.68206358463464,0.00731695510260311,0.0272598647216988
"ENSG00000145882.11","PCYOX1L","protein_coding",1348.41928344174,0.249319119747495,0.092962591923753,2.68192952227476,0.00731988791246151,0.0272660762576043
"ENSG00000143442.24","POGZ","protein_coding",7623.66437994235,0.19054266186113,0.0710579940604947,2.68150915854608,0.00732909082247396,0.0272788267073591
"ENSG00000167244.22","IGF2","protein_coding",200.959332390252,-0.593394388318149,0.221286398342666,-2.6815673839983,0.00732781548927036,0.0272788267073591
"ENSG00000213593.10","TMX2","protein_coding",2216.24493962841,0.239638283855882,0.0893677838009525,2.68148401654028,0.00732964157850553,0.0272788267073591
"ENSG00000134873.10","CLDN10","protein_coding",106.45223827429,-0.737551909663076,0.27503050409888,-2.68170947829812,0.00732470398208214,0.0272788267073591
"ENSG00000274370.1","ENSG00000274370","lncRNA",39.1789472864124,1.38454192926246,0.516321408212034,2.68155049789042,0.00732818533131742,0.0272788267073591
"ENSG00000152056.18","AP1S3","protein_coding",112.763483931931,0.832313712926417,0.310505416104232,2.68051270528248,0.0073509473874468,0.0273533957620969
"ENSG00000133678.14","TMEM254","protein_coding",1881.98243558673,-0.235468290463172,0.0878617616389601,-2.6799859924361,0.0073625241047179,0.0273917426759018
"ENSG00000081386.13","ZNF510","protein_coding",2108.59305400819,-0.266069713715202,0.0992844441897102,-2.6798731250064,0.00736500696534047,0.0273962491485256
"ENSG00000163273.4","NPPC","protein_coding",133.034045157221,-0.718505304034209,0.26820347925887,-2.6789559405406,0.00738521108160286,0.0274619214278795
"ENSG00000211445.13","GPX3","protein_coding",341.506478231004,0.456623486955613,0.170447926579201,2.67896181619691,0.00738508149215548,0.0274619214278795
"ENSG00000291073.1","ENSG00000291073","lncRNA",64.1438625849088,1.05056297318511,0.392202817753678,2.67862168661143,0.00739258651667516,0.027482852179044
"ENSG00000100997.20","ABHD12","protein_coding",1891.14112381538,0.234306744849938,0.0874740670010797,2.67858524112119,0.00739339109908281,0.027482852179044
"ENSG00000060339.14","CCAR1","protein_coding",9436.57672319472,-0.183521436058611,0.0685272505420151,-2.67807966330258,0.00740456050382913,0.0275196232628944
"ENSG00000091317.8","CMTM6","protein_coding",7101.99779229178,-0.179719190239005,0.06713131167249,-2.67712913335869,0.00742560093514309,0.0275930617708965
"ENSG00000223797.8","ENTPD3-AS1","lncRNA",232.79359597662,-0.533815723816221,0.199406308993782,-2.67702524814732,0.00742790373119712,0.0275968590944373
"ENSG00000214193.11","SH3D21","protein_coding",405.687300198326,-0.450457817307795,0.168283303264603,-2.67678259559423,0.00743328504182967,0.0276120907286587
"ENSG00000169359.16","SLC33A1","protein_coding",1390.81108739907,-0.257824164227641,0.0963313755296232,-2.6764298008841,0.00744111521510288,0.0276268873529884
"ENSG00000124786.13","SLC35B3","protein_coding",1514.50527556992,-0.227949652552556,0.0851667175363902,-2.6765109557634,0.00743931335193082,0.0276268873529884
"ENSG00000088986.11","DYNLL1","protein_coding",12008.0691943447,-0.181928606324725,0.0679739411286091,-2.67644634552688,0.00744074784643187,0.0276268873529884
"ENSG00000203993.7","ARRDC1-AS1","lncRNA",1397.25658176264,0.338658950981352,0.12654728231034,2.67614558604931,0.00744742865811633,0.0276455634802061
"ENSG00000105619.14","TFPT","protein_coding",1033.21626454159,-0.334440536672852,0.125004267930038,-2.67543294489777,0.00746328013509957,0.0276996331629148
"ENSG00000013364.19","MVP","protein_coding",428.556101285098,-0.390123939727902,0.145831003212003,-2.67517833063766,0.00746895092392453,0.0277159055556242
"ENSG00000231999.8","LRRC8C-DT","lncRNA",155.277404380459,-0.595556199446726,0.222699595075852,-2.67425811548458,0.00748947826241999,0.0277872927783431
"ENSG00000111846.20","GCNT2","protein_coding",938.848953247641,0.310976314466653,0.116290937634478,2.67412337360375,0.0074924882066108,0.0277936739689101
"ENSG00000237515.10","SHISA9","protein_coding",84.5947007723018,1.05906323002223,0.396054036603115,2.67403720741147,0.00749441360682381,0.027796030497335
"ENSG00000141905.19","NFIC","protein_coding",436.060264277793,0.412131328507021,0.154150960489992,2.67355666936488,0.00750515946161262,0.0278310947677184
"ENSG00000241218.1","CSP2","processed_pseudogene",45.410513179002,-1.20018780668821,0.449030643476237,-2.67284165151131,0.00752117435962862,0.02788568259821
"ENSG00000183036.11","PCP4","protein_coding",43.8305917550748,-1.21983078382424,0.456514363290396,-2.67205345968116,0.00753886370208537,0.0279464587855178
"ENSG00000288597.1","ENSG00000288597","lncRNA",163.689995439886,-0.632045484368624,0.236631078667702,-2.67101636829454,0.00756219591313542,0.0280281284962158
"ENSG00000099256.19","PRTFDC1","protein_coding",1788.2250697972,0.215919371117202,0.0808465239193186,2.67073166105052,0.00756861249852414,0.0280470857035952
"ENSG00000272977.1","ENSG00000272977","lncRNA",204.541622359764,0.536558165783353,0.200941318402097,2.67022317784173,0.00758008457652886,0.0280847673605012
"ENSG00000128245.15","YWHAH","protein_coding",6305.59101136458,0.182051988551641,0.0681807362604296,2.67013820232532,0.00758200326020012,0.0280870461212193
"ENSG00000143106.13","PSMA5","protein_coding",7471.44731276559,-0.192570779615091,0.0721508101214685,-2.66900370613844,0.00760766107970711,0.0281772490909902
"ENSG00000206559.8","ZCWPW2","protein_coding",45.0850884659792,-1.2035223581971,0.450981102036282,-2.66867581094401,0.00761509125814688,0.0281999211338561
"ENSG00000134222.16","PSRC1","protein_coding",3629.60934526498,0.236808188123388,0.0887433111649578,2.6684623890493,0.00761993094041383,0.0282099980783174
"ENSG00000279891.1","FLJ42393","TEC",20.1796221422165,1.61362382348074,0.604719806685224,2.66838262223595,0.00762174048799655,0.0282099980783174
"ENSG00000049449.10","RCN1","protein_coding",9847.15917074851,-0.158241741105388,0.0593015015926656,-2.66842722115756,0.00762072869306412,0.0282099980783174
"ENSG00000145868.17","FBXO38","protein_coding",3601.74797989257,-0.199377618126033,0.0747204253878764,-2.66831481607682,0.00762327900541657,0.0282108461304878
"ENSG00000170946.15","DNAJC24","protein_coding",2917.21792822034,-0.233396670242478,0.0874829214500744,-2.66791124911935,0.00763244167455739,0.0282399031218168
"ENSG00000225031.1","EIF4BP7","processed_pseudogene",94.9463325907365,-0.810786600755635,0.303914053065822,-2.66781543195054,0.00763461857735569,0.0282431073573366
"ENSG00000130005.13","GAMT","protein_coding",1679.73485896783,0.250000536664094,0.0937363066026194,2.66706194990093,0.00765175659761182,0.0283016473640424
"ENSG00000131061.15","ZNF341","protein_coding",195.298713135378,0.532238243106085,0.199569558201936,2.66693100842331,0.00765473838832182,0.0283078164394771
"ENSG00000153317.15","ASAP1","protein_coding",6495.23109157312,0.196160552718845,0.0735604427724657,2.66665812936447,0.00766095571934749,0.0283259466231923
"ENSG00000186283.14","TOR3A","protein_coding",1286.68612197912,0.320444037968734,0.120178728129132,2.66639565052159,0.007666940360131,0.0283432103738885
"ENSG00000168397.17","ATG4B","protein_coding",3997.7212138866,0.19908485706802,0.0746809667739741,2.66580449702212,0.00768043428597431,0.0283833544925071
"ENSG00000139946.11","PELI2","protein_coding",1053.45041819049,-0.282339172278123,0.105909175496986,-2.66586130005478,0.00767913675158132,0.0283833544925071
"ENSG00000023318.9","ERP44","protein_coding",4962.16372720489,-0.17272751277494,0.0648021091818019,-2.66546127827959,0.00768827850874975,0.0284074704975156
"ENSG00000129244.9","ATP1B2","protein_coding",1528.14735892042,-0.314006763646083,0.117831986896566,-2.66486861434086,0.00770184067693973,0.0284527018835162
"ENSG00000240731.1","ENSG00000240731","lncRNA",109.252151491838,0.68153936533507,0.255849880168668,2.66382522784755,0.00772576901888085,0.0285362066709734
"ENSG00000116874.12","WARS2","protein_coding",769.067765757451,-0.313238927842529,0.117603040350534,-2.6635274641614,0.00773260994420753,0.0285564095278467
"ENSG00000213420.8","GPC2","protein_coding",4028.51048582837,0.239244476964338,0.0898242952813332,2.66347179474122,0.00773388951473593,0.0285564095278467
"ENSG00000163378.14","EOGT","protein_coding",834.933014642679,0.286669475570735,0.107653332545379,2.66289457829738,0.00774716811457824,0.0286005375306011
"ENSG00000212694.8","LINC01089","lncRNA",1161.09937883044,-0.246486533908122,0.0925680011712374,-2.66276176204947,0.00775022638121889,0.0286069260550558
"ENSG00000140474.14","ULK3","protein_coding",1452.3019039843,0.272479568759803,0.102336628497576,2.66258105978405,0.00775438902280251,0.0286173880603426
"ENSG00000171408.14","PDE7B","protein_coding",56.8562755234441,0.960695604415223,0.360941878272986,2.66163518905566,0.00777621072416929,0.0286930056605973
"ENSG00000272405.1","ENSG00000272405","lncRNA",76.9479808420137,0.929029360649359,0.34915316807973,2.66080747815874,0.0077953515448495,0.0287587070263326
"ENSG00000124217.5","MOCS3","protein_coding",549.488345874303,0.346463746352324,0.130262804426861,2.65972890631919,0.00782035686451438,0.0288460175733543
"ENSG00000125686.12","MED1","protein_coding",5772.55877447565,0.167527356672238,0.0629946482657996,2.65939030194078,0.00782822178505017,0.0288700853062146
"ENSG00000267534.4","S1PR2","protein_coding",541.562576143286,0.419324757399872,0.157680519630377,2.65933140240039,0.00782959059520816,0.0288701915751771
"ENSG00000083937.10","CHMP2B","protein_coding",3492.62733730253,-0.184230909918536,0.0693228455087256,-2.65757858850943,0.00787042380255384,0.0290157906957602
