"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","leadingGeneSymbols"
"GO:0090306","meiotic spindle assembly",12,-0.596645117696333,-1.96329451546988,0.00386761593427994,0.0253206103283237,0.0178355610226011,2408,"tags=75%, list=29%, signal=53%","12316/20878/66140/223499/229841/12442/67052/219114/66468","Aspm/Aurka/Ska2/Dcaf13/Cenpe/Ccnb2/Ndc80/Ska3/Ska1"
"GO:0099024","plasma membrane invagination",26,0.59728760239348,1.89460606805141,0.00386090656995172,0.0253206103283237,0.0178355610226011,1513,"tags=54%, list=18%, signal=44%","11303/21825/107831/27403/19261/12491/12724/219149/17886/70676/140580/235406/227753/70417","Abca1/Thbs1/Adgrb1/Abca7/Sirpa/Cd36/Clcn2/Xkr6/Myh9/Gulp1/Elmo1/Snx33/Gsn/Megf10"
"GO:0021954","central nervous system neuron development",54,0.501943642116725,1.86096628546498,0.00386966924628976,0.0253206103283237,0.0178355610226011,1605,"tags=46%, list=20%, signal=37%","243743/384569/18844/77630/13176/14183/18187/328365/20266/14472/233033/230676/332397/18846/11444/18186/13845/12552/56386/22418/14182/17172/268902/235402/170758","Plxna4/Nova2/Plxna1/Prdm8/Dcc/Fgfr2/Nrp2/Zmiz1/Scn1b/Gbx2/Samd4b/Szt2/Nanos1/Plxna3/Chrnb2/Nrp1/Ephb3/Cdh11/B4galt6/Wnt5a/Fgfr1/Ascl1/Robo2/Lingo1/Rac3"
"GO:0060541","respiratory system development",135,0.397366559152443,1.6610922565752,0.00389739049892289,0.0254652008356751,0.0179374089948148,2203,"tags=45%, list=27%, signal=34%","17257/14219/21803/11898/20692/15223/16011/13607/12606/20602/14183/18128/20238/21385/243931/13138/18763/14634/12614/71722/15258/71461/20481/16776/71228/12724/77446/18590/27410/16878/16998/16598/13649/58994/217351/12168/21923/11790/93840/99683/26570/22418/14182/14284/17172/22773/13819/328572/21813/319939/224727/13047/19165/15901/98711/208643/78892/74123/16889/22158/21833","Mecp2/Ccn2/Tgfb1/Ass1/Sparc/Foxj1/Igfbp5/Eda/Cebpa/Ncor2/Fgfr2/Notch1/Atxn1/Tbx2/Tshz3/Dag1/Pkd1/Gli3/Celsr1/Cic/Hipk2/Ptk7/Ski/Lama5/Dlg5/Clcn2/Heg1/Pdgfa/Abca3/Lif/Ltbp3/Klf2/Egfr/Smpd3/Tnrc6c/Bmpr2/Tnc/Speg/Vangl2/Sec24b/Slc7a11/Wnt5a/Fgfr1/Fosl2/Ascl1/Zic3/Epas1/Ep300/Tgfbr2/Tns3/Bag6/Cux1/Psen2/Id1/Rdh10/Eif4g1/Crispld2/Foxp4/Lipa/Tulp3/Thra"
"GO:0072666","establishment of protein localization to vacuole",36,0.566371107922405,1.91573416129653,0.00392505429294953,0.0255354106874647,0.017986864046638,1625,"tags=39%, list=20%, signal=31%","54396/16145/15944/12759/81905/140723/104831/81904/17986/11776/107305/75788/230895/15239","Irgm2/Igtp/Irgm1/Clu/Cacng8/Cacng5/Ptpn23/Cacng7/Ndp/Ap3d1/Vps37c/Smurf1/Vps13d/Hgs"
"GO:1902895","positive regulation of miRNA transcription",30,0.589324261866404,1.9140911786915,0.0039199568198418,0.0255354106874647,0.017986864046638,2500,"tags=70%, list=30%, signal=49%","30878/21803/18131/11835/18129/56484/21808/13649/17127/21676/107771/13865/17869/20586/20787/223701/11606/16476/22059/20848/239719","Apln/Tgfb1/Notch3/Ar/Notch2/Foxo3/Tgfb2/Egfr/Smad3/Tead1/Bmyc/Nr2f1/Myc/Smarca4/Srebf1/Mrtfa/Agt/Jun/Trp53/Stat3/Mrtfb"
"GO:0072655","establishment of protein localization to mitochondrion",66,-0.314433564826553,-1.71317509011537,0.00392446356132924,0.0255354106874647,0.017986864046638,3487,"tags=71%, list=42%, signal=41%","53333/17713/66821/17714/68653/67713/12122/66541/69934/75734/68115/66271/66525/73078/69821/66437/21854/67952/70478/72170/15519/11632/30056/15502/26926/28185/66449/21855/75387/30059/30058/67067/56428/223696/21856/53600/67105/15510/30055/12177/15277/56330/72930/68512/66169/12257/12578","Tomm40/Grpel1/Bcs1l/Grpel2/Samm50/Dnajc19/Bid/Immp1l/Trmt10b/Mff/Maip1/Tmem126a/Timm50/Pmpcb/Mterf4/Fis1/Timm17a/Tomm20/Mipep/Chchd4/Hsp90aa1/Aip/Timm9/Dnaja1/Aifm1/Tomm70a/Pam16/Timm17b/Sirt4/Timm10/Timm8a1/Romo1/Mtch2/Tomm22/Timm44/Timm23/Timm21/Hspd1/Timm13/Bnip3l/Hk2/Pdcd5/Ppp2r2b/Tomm5/Tomm7/Tspo/Cdkn2a"
"GO:0060292","long-term synaptic depression",20,0.652853113549835,1.92686957930429,0.00393598278507654,0.0255697705176852,0.0180110667353046,1511,"tags=55%, list=18%, signal=45%","210274/16500/81840/245666/11539/260297/58234/12048/14804/320127/11514","Shank2/Kcnb1/Sorcs2/Iqsec2/Adora1/Prrt1/Shank3/Bcl2l1/Grid2/Dgki/Adcy8"
"GO:2000573","positive regulation of DNA biosynthetic process",44,-0.362104486208487,-1.77607293654565,0.00395253929484205,0.0256405414427576,0.0180609170010125,2569,"tags=57%, list=31%, signal=39%","72151/69263/12468/56351/19718/72107/12462/12428/59125/245474/12469/101185/12466/12461/18538/14528/12464/12465/22596/50776/21454/22339/106344/66214/18761","Rfc5/Rfc3/Cct7/Ptges3/Rfc2/Dscc1/Cct3/Ccna2/Nek7/Dkc1/Cct8/Pot1a/Cct6a/Cct2/Pcna/Gch1/Cct4/Cct5/Xrcc5/Polg2/Tcp1/Vegfa/Rfc4/Rgcc/Prkcq"
"GO:0070664","negative regulation of leukocyte proliferation",42,0.526910792428848,1.86464541843865,0.00397461584322613,0.0257100864830399,0.0181099037668799,972,"tags=31%, list=12%, signal=27%","16859/15040/21803/208154/20535/12519/15223/193385/22724/13866/242202/71228/22084","Lgals9/H2-T23/Tgfb1/Btla/Slc4a2/Cd80/Foxj1/Ripor2/Zbtb7b/Erbb2/Pde5a/Dlg5/Tsc2"
"GO:0061387","regulation of extent of cell growth",67,0.469268183769917,1.78429258655306,0.00397418662162034,0.0257100864830399,0.0181099037668799,1699,"tags=37%, list=21%, signal=30%","13640/243743/56177/320027/16971/11816/56320/19280/22241/17755/360213/20356/14268/11426/18846/269878/12168/18186/244058/22418/18213/21960/75788/328572/20354","Efna5/Plxna4/Olfm1/Fstl4/Lrp1/Apoe/Dbn1/Ptprs/Ulk1/Map1b/Trim46/Sema5a/Fn1/Macf1/Plxna3/Megf8/Bmpr2/Nrp1/Rgma/Wnt5a/Ntrk3/Tnr/Smurf1/Ep300/Sema4d"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",75,0.457436215408296,1.7746648669054,0.00401816119389838,0.0259546845734264,0.0182821959869541,1238,"tags=36%, list=15%, signal=31%","14219/21803/16971/11816/12767/234593/13176/252864/14183/18128/227326/27403/21687/384009/72514/50490/18129/12491/18590/11820/14538/21983/13649/17886/54635/18186/18189","Ccn2/Tgfb1/Lrp1/Apoe/Cxcr4/Ndrg4/Dcc/Dusp15/Fgfr2/Notch1/Gpr55/Abca7/Tek/Glipr2/Fgfbp3/Nox4/Notch2/Cd36/Pdgfa/App/Gcnt2/Tpbg/Egfr/Myh9/Pdgfc/Nrp1/Nrxn1"
"GO:0046634","regulation of alpha-beta T cell activation",52,0.500982646780708,1.85538496230086,0.0040246010779094,0.0259592502575125,0.0182854120048965,913,"tags=27%, list=11%, signal=24%","16859/15040/15944/21803/208154/240873/20535/12519/16453/22724/17131/14634/16362/19099","Lgals9/H2-T23/Irgm1/Tgfb1/Btla/Tnfsf18/Slc4a2/Cd80/Jak3/Zbtb7b/Smad7/Gli3/Irf1/Mapk8ip1"
"GO:0043087","regulation of GTPase activity",125,0.40465737530104,1.66613908700788,0.00408150040349359,0.0262888105647496,0.0185175506814189,2681,"tags=54%, list=33%, signal=37%","13640/11856/19734/109934/15223/193385/381605/97761/13544/140570/213649/235611/23805/11603/231532/13836/227801/230837/22084/75687/19091/83924/217692/13845/14270/244058/78816/13196/14163/22418/232341/56717/320127/18213/27494/26569/234094/107746/20354/545156/98910/17925/319939/216831/232906/241694/242406/211914/105782/20194/71709/18015/69601/67839/380916/16475/13839/76260/66725/21844/56637/110279/26921/208650/56212/68449/11652/277360","Efna5/Arhgap6/Rgs16/Abr/Foxj1/Ripor2/Tbc1d2/Sgsm2/Dvl3/Plxnb2/Arhgef19/Plxnb1/Apc2/Agrn/Arhgap24/Epha2/Dennd1a/Asap3/Tsc2/Ripor1/Prkg1/Gpr137b/Sipa1l1/Ephb3/Srgap2/Rgma/Gmip/Asap1/Fgd1/Wnt5a/Wnk1/Mtor/Dgki/Ntrk3/Amot/Slc27a4/Arhgef10/Rapgef1/Sema4d/Kalrn/Usp6nl/Myo9b/Tns3/Arhgap44/Arhgap35/Ralgapa2/Rgp1/Asap2/Scrib/S100a10/Syde1/Nf1/Dab2ip/Gpsm1/Lrch1/Ajuba/Epha5/Ttc8/Lrrk2/Tiam1/Gsk3b/Bcr/Map4k4/Cblb/Rhog/Tbc1d10b/Akt2/Prex1"
"GO:0031329","regulation of cellular catabolic process",225,0.354711025199389,1.55681709698672,0.00410130317852842,0.0263788363528078,0.0185809638620531,2521,"tags=44%, list=31%, signal=31%","60440/20128/94094/209387/54396/76681/16145/319236/15944/209200/11816/320311/74257/20821/230784/12801/18682/15368/54403/69116/384783/22241/329015/11975/56484/75747/17425/69635/17281/21858/80708/22084/11820/54609/56458/83669/12957/83924/56490/244058/66853/235406/232341/56717/216963/74772/59026/68617/209815/230895/17210/328572/72607/73158/29810/210376/93679/252972/11666/75669/17751/12125/18145/19025/208643/69807/17869/68943/18715/12894/75744/170749/12795/66612/60599/74270/15194/11305/100756/50873/67839/18550/20787/21425/94232/66725/29869/20779/22059/20848/268749/50505/20773/230674/56637/13043/74370/228361","Iigp1/Trim30a/Trim34a/Trim30d/Irgm2/Trim12a/Igtp/Trim12c/Irgm1/Dtx3l/Apoe/Rnf152/Tspan17/Trim21/Sesn2/Cnr1/Phkg1/Hmox1/Slc4a4/Ubr4/Irs2/Ulk1/Atg2a/Atp6v0a1/Foxo3/Sesn3/Foxk1/Dapk1/Fyco1/Timp2/Pacsin3/Tsc2/App/Ubqln2/Foxo1/Wdr6/Cryba1/Gpr137b/Zbtb20/Rgma/Pnpla2/Snx33/Wnk1/Mtor/Git1/Atp13a2/Huwe1/Mtcl1/Tbc1d25/Vps13d/Mcl1/Ep300/Usp13/Larp1/Bag3/Mtmr9/Trim8/Tpcn1/Abcd1/Pik3r4/Mt3/Bcl2l11/Npc1/Ctsa/Eif4g1/Trim32/Myc/Pink1/Pim2/Cpt1a/Svip/Mtmr4/Plk3/Ormdl3/Trp53inp1/Usp20/Htt/Abca2/Usp30/Prkn/Gpsm1/Furin/Srebf1/Tfeb/Ubqln4/Lrrk2/Ulk2/Src/Trp53/Stat3/Rnf31/Ercc4/Sptlc2/Kdm4a/Gsk3b/Cttn/Rptor/Ambra1"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",59,0.478985186497427,1.80267836609405,0.00410776807498297,0.0263829416220183,0.0185838555687919,606,"tags=19%, list=7%, signal=17%","20128/209387/76681/319236/240873/12759/12322/11835/108116/217069/19106","Trim30a/Trim30d/Trim12a/Trim12c/Tnfsf18/Clu/Camk2a/Ar/Slco3a1/Trim25/Eif2ak2"
"GO:0034331","cell junction maintenance",35,0.556127551484392,1.86524442415243,0.00413894104604685,0.0265455029128897,0.0186983619643983,1458,"tags=49%, list=18%, signal=40%","243743/26875/240057/12217/73750/243548/231760/14824/211401/50997/233765/116838/238988/58234/18189/110380/16582","Plxna4/Pclo/Syngap1/Bsn/Whrn/Prickle2/Rimbp2/Grn/Mtss1/Mpp2/Plekha7/Rims2/Erc2/Shank3/Nrxn1/Shroom2/Kifc3"
"GO:0071695","anatomical structure maturation",119,0.416825296339159,1.71022893312481,0.00417592193024333,0.026744801273185,0.0188387455499699,1745,"tags=39%, list=21%, signal=31%","17257/16531/21803/110862/76566/269116/26362/16500/17390/545391/15223/12606/18128/233651/14561/171429/13138/235611/108153/21827/56484/18032/21808/11820/329628/12286/239337/16598/18189/14609/56386/20681/14367/22418/56717/68703/14182/17172/230103/13819/170758/80752/54611/20354/13617/54352","Mecp2/Kcnma1/Tgfb1/Kcnq3/Rflnb/Nfasc/Axl/Kcnb1/Mmp2/Catspere2/Foxj1/Cebpa/Notch1/Dchs1/Gdf11/Slc26a6/Dag1/Plxnb1/Adamts7/Thbs3/Foxo3/Nfix/Tgfb2/App/Fat4/Cacna1a/Adamts12/Klf2/Nrxn1/Gja1/B4galt6/Sox8/Fzd5/Wnt5a/Mtor/Rere/Fgfr1/Ascl1/Npr2/Epas1/Rac3/Fam20c/Pde3a/Sema4d/Ednra/Irx5"
"GO:0006937","regulation of muscle contraction",69,0.46602753772316,1.78508130457046,0.00419787975488127,0.0268474569634214,0.0189110550955847,1396,"tags=38%, list=17%, signal=32%","12652/16531/14219/58226/12373/56320/18167/20191/268860/12295/68813/12296/11539/17131/11603/110893/14613/242202/238130/19091/74166/208727/11928/13405/60596/11554","Chga/Kcnma1/Ccn2/Cacna1h/Casq2/Dbn1/Npy2r/Ryr2/Abat/Cacnb1/Dock5/Cacnb2/Adora1/Smad7/Agrn/Slc8a3/Gja5/Pde5a/Dock4/Prkg1/Tmem38a/Hdac4/Atp1a1/Dmd/Gucy1a1/Adrb1"
"GO:0032508","DNA duplex unwinding",44,-0.360589720486302,-1.76864321803387,0.00427996491047817,0.0273338238570454,0.0192536466168048,2846,"tags=61%, list=35%, signal=40%","208084/240697/12544/104721/20174/72151/109145/69263/27354/19718/14375/12144/72107/56505/66634/381760/16952/272551/69270/66044/21973/101185/327762/117599/22596/20024/106344","Pif1/Mcmdc2/Cdc45/Ddx1/Ruvbl2/Rfc5/Gins4/Rfc3/Nbn/Rfc2/Xrcc6/Blm/Dscc1/Ruvbl1/Mcm8/Ssbp1/Anxa1/Gins2/Gins1/Dtd1/Top2a/Pot1a/Dna2/Helb/Xrcc5/Sub1/Rfc4"
"GO:0019233","sensory perception of pain",32,0.561065942077775,1.84898424937096,0.00429358108723702,0.0273821622014214,0.019287695617981,1088,"tags=41%, list=13%, signal=35%","17257/12290/14816/14812/14811/20296/11438/12767/18166/11539/12297/216856/11444","Mecp2/Cacna1e/Grm1/Grin2b/Grin2a/Ccl2/Chrna4/Cxcr4/Npy1r/Adora1/Cacnb3/Nlgn2/Chrnb2"
"GO:0022604","regulation of cell morphogenesis",153,0.377989153520045,1.60887129902301,0.00431235344774964,0.0274632017038121,0.0193447789572602,2587,"tags=46%, list=32%, signal=32%","17257/13640/243743/20306/19699/27428/18845/20692/18844/12767/56320/224014/171171/80288/13544/140570/235611/68151/13048/14268/116838/381921/11426/18846/17886/81904/54338/104445/244418/13728/19268/14163/22418/20979/382018/13385/75788/19266/170758/12361/17118/20354/227634/18483/545156/22349/17909/13047/232906/57342/17454/67784/77579/71960/102098/50873/18481/213084/22782/13383/17356/56364/170731/18222/20779/21844/16404/18441/14457/99152/56212","Mecp2/Efna5/Plxna4/Ccl7/Reln/Shroom3/Plxna2/Sparc/Plxna1/Cxcr4/Dbn1/Fgd4/Ntng2/Bcl9l/Dvl3/Plxnb2/Plxnb1/Wls/Cux2/Fn1/Rims2/Taok2/Macf1/Plxna3/Myh9/Cacng7/Slc23a2/Cdc42ep1/Prag1/Mark2/Ptprf/Fgd1/Wnt5a/Syt1/Unc13a/Dlg4/Smurf1/Ptprd/Rac3/Cask/Marcks/Sema4d/Camsap1/Palm/Kalrn/Vil1/Myo10/Cux1/Arhgap35/Parva/Mov10/Plxnd1/Myh10/Myh14/Arhgef18/Prkn/Pak3/Cdkl3/Slc30a1/Dlg1/Afdn/Zmym3/Mfn2/Numb/Src/Tiam1/Itga7/P2ry1/Gas7/Anapc2/Rhog"
"GO:0017157","regulation of exocytosis",93,0.440880293091472,1.76238694124248,0.00434697534785675,0.0276448095155834,0.0194727015139059,2663,"tags=57%, list=32%, signal=39%","16859/12290/12291/27062/58226/80976/16500/20964/11981/67295/109934/26875/18166/171180/18128/15368/15114/13821/22318/59033/12286/116838/58994/94090/14389/27359/20979/12048/216963/74772/22249/15239/12361/56508/15551/100503659/72194/20971/11938/20194/54525/14299/50873/16783/229521/228545/66725/76338/110279/18441/18571/19712/20910","Lgals9/Cacna1e/Cacna1g/Cadps/Cacna1h/Syt13/Kcnb1/Syn1/Atp9a/Rab3c/Abr/Pclo/Npy1r/Syt12/Notch1/Hmox1/Hap1/Epb41l1/Vamp2/Slc4a8/Cacna1a/Rims2/Smpd3/Trim9/Gab2/Sytl4/Syt1/Bcl2l1/Git1/Atp13a2/Unc13b/Hgs/Cask/Rapgef4/Htr1b/Cbarp/Fbxl20/Sdc4/Atp2a2/S100a10/Syt7/Ncs1/Prkn/Lamp1/Syt11/Vps18/Lrrk2/Rab2b/Bcr/P2ry1/Pdcd6ip/Rest/Stxbp1"
"GO:0070663","regulation of leukocyte proliferation",98,0.41796449017992,1.67965609712624,0.00436152995281609,0.0276984679191462,0.0195104979065959,1789,"tags=38%, list=22%, signal=30%","16859/15040/15944/21803/208154/11622/240873/12977/20535/12519/15223/16453/193385/22724/76527/12575/384783/13866/242202/16362/71228/19099/22084/17974/11444/20440/94185/22329/13641/12520/12048/14732/17874/229473/21813/16008/320795","Lgals9/H2-T23/Irgm1/Tgfb1/Btla/Ahr/Tnfsf18/Csf1/Slc4a2/Cd80/Foxj1/Jak3/Ripor2/Zbtb7b/Il34/Cdkn1a/Irs2/Erbb2/Pde5a/Irf1/Dlg5/Mapk8ip1/Tsc2/Nck2/Chrnb2/St6gal1/Tnfrsf21/Vcam1/Efnb1/Cd81/Bcl2l1/Gpam/Myd88/Tmem131l/Tgfbr2/Igfbp2/Pkn1"
"GO:0030217","T cell differentiation",144,0.392200311553725,1.65599987142487,0.00437167682851234,0.0277240233606497,0.0195284988801303,1747,"tags=33%, list=21%, signal=27%","58185/16859/16145/21803/23882/240873/14190/16194/20535/14102/15223/16453/432763/14370/22724/12010/17131/328365/13866/14634/93760/12769/56484/19698/14998/16362/19156/27060/20668/214812/50932/214162/57261/11776/16658/20667/56457/14367/56717/12192/16848/14284/68094/229473/328572/12193/66993/21813","Rsad2/Lgals9/Igtp/Tgfb1/Gadd45g/Tnfsf18/Fgl2/Il6ra/Slc4a2/Fas/Foxj1/Jak3/Prr7/Fzd8/Zbtb7b/B2m/Smad7/Zmiz1/Erbb2/Gli3/Arid1a/Ccr9/Foxo3/Relb/H2-DMa/Irf1/Psap/Tcirg1/Sox13/Zfp609/Mink1/Kmt2a/Brd4/Ap3d1/Mafb/Sox12/Clptm1/Fzd5/Mtor/Zfp36l1/Lfng/Fosl2/Smarcc2/Tmem131l/Ep300/Zfp36l2/Smarcd3/Tgfbr2"
"GO:0050772","positive regulation of axonogenesis",63,0.468155768428563,1.77169829897153,0.00440171179346323,0.0278754559451769,0.0196351663366855,1699,"tags=37%, list=21%, signal=29%","13640/243743/16971/11816/18845/18844/56320/140570/235611/17755/20356/14268/11426/18846/269878/12168/18186/70083/18213/268902/75788/328572/20354","Efna5/Plxna4/Lrp1/Apoe/Plxna2/Plxna1/Dbn1/Plxnb2/Plxnb1/Map1b/Sema5a/Fn1/Macf1/Plxna3/Megf8/Bmpr2/Nrp1/Metrn/Ntrk3/Robo2/Smurf1/Ep300/Sema4d"
"GO:0072001","renal system development",181,0.380435963703818,1.64599285805144,0.00443994187222004,0.0280782916164977,0.0197780415654612,2072,"tags=43%, list=25%, signal=33%","242022/21803/11622/11898/231470/18131/16194/20846/18073/16779/14787/14725/12767/15223/14183/22393/18128/233651/100534287/21687/22040/14561/72043/243931/18129/17131/18763/109674/14634/71461/83396/20317/16776/211401/19156/71228/381157/18590/21808/329628/16878/17127/13642/18027/18186/58198/15478/93840/209039/27205/20681/15184/60595/22418/16449/74019/14182/12846/230103/268902/228357/55994/20397/13617/11764/11783/14585/12125/224727/13047/100503085/20971/67703/98711/17869/83429/67784","Frem2/Tgfb1/Ahr/Ass1/Fras1/Notch3/Il6ra/Stat1/Nid1/Lamb2/Rhpn1/Lrp2/Cxcr4/Foxj1/Fgfr2/Wfs1/Notch1/Dchs1/Dchs2/Tek/Trex1/Gdf11/Sulf2/Tshz3/Notch2/Smad7/Pkd1/Ampd2/Gli3/Ptk7/Glis2/Serpinf1/Lama5/Mtss1/Psap/Dlg5/Greb1l/Pdgfa/Tgfb2/Fat4/Lif/Smad3/Efnb2/Nfia/Nrp1/Sall1/Hs3st3a1/Vangl2/Tns2/Podxl/Sox8/Hdac5/Actn4/Wnt5a/Jag1/Traf3ip1/Fgfr1/Comt/Npr2/Robo2/Lrp4/Smad9/Sgpl1/Ednra/Ap1b1/Apaf1/Gfra1/Bcl2l11/Bag6/Cux1/Klhl3/Sdc4/Kirrel3/Rdh10/Myc/Ctns/Plxnd1"
"GO:2000403","positive regulation of lymphocyte migration",12,0.715483883094409,1.89115627140509,0.00445248184803272,0.0280921875789039,0.0197878297294213,136,"tags=25%, list=2%, signal=25%","15945/16859/20306","Cxcl10/Lgals9/Ccl7"
"GO:0071326","cellular response to monosaccharide stimulus",90,0.441935768881345,1.75697368973891,0.00445454741202584,0.0280921875789039,0.0197878297294213,1535,"tags=33%, list=19%, signal=27%","12290/13640/21803/66259/16500/20296/16971/238377/384783/171429/50490/20499/20317/56484/18754/217166/214597/17127/17886/224129/15161/56490/75770/22329/56406/19326/93691/19276/11514/22249","Cacna1e/Efna5/Tgfb1/Camk2n1/Kcnb1/Ccl2/Lrp1/Gpr68/Irs2/Slc26a6/Nox4/Slc12a7/Serpinf1/Foxo3/Prkce/Nr1d1/Sidt2/Smad3/Myh9/Adcy5/Hcfc1/Zbtb20/Brsk2/Vcam1/Ncoa6/Rab11b/Klf7/Ptprn2/Adcy8/Unc13b"
"GO:0030261","chromosome condensation",24,-0.478241463867294,-1.97676294881663,0.0045203972925622,0.0284678149384168,0.020052417533802,1589,"tags=46%, list=19%, signal=37%","108907/70099/21973/14211/12534/15078/54392/268697/76854/14958/15364","Nusap1/Smc4/Top2a/Smc2/Cdk1/H3f3a/Ncapg/Ccnb1/Gper1/H1f0/Hmga2"
"GO:0001934","positive regulation of protein phosphorylation",289,0.339169203690586,1.512488251998,0.00453059179932313,0.0284923884268543,0.0200697268303349,1520,"tags=27%, list=19%, signal=23%","54396/12652/13640/547253/16145/14219/15944/21803/20312/80285/240873/20370/12977/21825/16194/19699/80982/12767/14102/56747/12519/13132/224014/12444/76686/22341/233328/14370/13544/230784/21687/76527/108116/12575/106763/50490/18129/13866/11603/100732/15258/20510/12491/109270/12006/15200/14600/19271/242202/216439/18590/21808/11820/16402/16878/64297/13649/21676/68655/54635/12168/12443/14362/18186/12445/232430/18189/244058/93840/228140/98878/14367/22418/56717/18213/14182/11514/230861","Irgm2/Chga/Efna5/Parp14/Igtp/Ccn2/Irgm1/Tgfb1/Cx3cl1/Parp9/Tnfsf18/Sez6/Csf1/Thbs1/Il6ra/Reln/Cemip/Cxcr4/Fas/Sez6l/Cd80/Dab2/Fgd4/Ccnd2/Clip3/Vegfc/Lrrk1/Fzd8/Dvl3/Sesn2/Tek/Il34/Slco3a1/Cdkn1a/Ttbk1/Nox4/Notch2/Erbb2/Agrn/Mapre3/Hipk2/Slc1a1/Cd36/Prr5/Axin2/Hbegf/Ghr/Ptprj/Pde5a/Agap2/Pdgfa/Tgfb2/App/Itga5/Lif/Gprc5b/Egfr/Tead1/Fndc1/Pdgfc/Bmpr2/Ccnd1/Fzd1/Nrp1/Ccnd3/Crebl2/Nrxn1/Rgma/Vangl2/Tnks1bp1/Ehd4/Fzd5/Wnt5a/Mtor/Ntrk3/Fgfr1/Adcy8/Eif4g3"
"GO:0043248","proteasome assembly",12,-0.584251112591683,-1.92251134047196,0.00455737321186566,0.0285814209187364,0.0201324403440049,3215,"tags=92%, list=39%, signal=56%","66998/58523/107047/67151/79560/66506/53380/66537/56088/20422/69666","Psmd5/Elp2/Psmg2/Psmd9/Ublcp1/Psmg3/Psmd10/Pomp/Psmg1/Sem1/Psmg4"
"GO:0086002","cardiac muscle cell action potential involved in contraction",19,0.643700419906796,1.87046498813822,0.0045552706066302,0.0285814209187364,0.0201324403440049,1239,"tags=53%, list=15%, signal=45%","235281/20191/12296/20648/20266/14613/16511/192176/140492/56543","Scn3b/Ryr2/Cacnb2/Snta1/Scn1b/Gja5/Kcnh2/Flna/Kcnn2/Kcnd3"
"GO:0002292","T cell differentiation involved in immune response",32,0.559199402945072,1.84283309814546,0.00458141602520057,0.0286924644012561,0.0202106581587796,1172,"tags=38%, list=14%, signal=32%","21803/23882/240873/14190/16194/16453/22724/17131/19698/16362/214162/57261","Tgfb1/Gadd45g/Tnfsf18/Fgl2/Il6ra/Jak3/Zbtb7b/Smad7/Relb/Irf1/Kmt2a/Brd4"
"GO:0030534","adult behavior",84,0.449530383471529,1.76723202153196,0.00459954645746918,0.0287662242533432,0.0202626137919913,1238,"tags=32%, list=15%, signal=28%","17257/18191/16531/20370/210274/22095/18124/11438/56747/268860/12444/14167/217843/20238/72514/75409/15258/20510/18190/11820/216856/12286/11444/27419/12914/58234/18189","Mecp2/Nrxn3/Kcnma1/Sez6/Shank2/Tshr/Nr4a3/Chrna4/Sez6l/Abat/Ccnd2/Fgf12/Unc79/Atxn1/Fgfbp3/Slitrk5/Hipk2/Slc1a1/Nrxn2/App/Nlgn2/Cacna1a/Chrnb2/Naglu/Crebbp/Shank3/Nrxn1"
"GO:2000404","regulation of T cell migration",16,0.665033536621456,1.87482065666998,0.00460819351340181,0.0287805520395633,0.0202727061279238,1460,"tags=50%, list=18%, signal=41%","15945/16859/193385/13601/11820/17470/22418/232341","Cxcl10/Lgals9/Ripor2/Ecm1/App/Cd200/Wnt5a/Wnk1"
"GO:0035235","ionotropic glutamate receptor signaling pathway",16,0.664483721686608,1.87327065303793,0.00466473506005976,0.029053535559767,0.0204649927343532,1761,"tags=75%, list=21%, signal=59%","14812/14811/170483/12322/14802/11820/14809/18189/67579/13385/242443/545156","Grin2b/Grin2a/Grin3b/Camk2a/Gria4/App/Grik5/Nrxn1/Cpeb4/Dlg4/Grin3a/Kalrn"
"GO:0098661","inorganic anion transmembrane transport",42,0.523013221317357,1.8508525938837,0.00466384847595236,0.029053535559767,0.0204649927343532,1859,"tags=52%, list=23%, signal=41%","20535/56857/228432/171429/117160/20499/14402/20510/83704/268512/57138/20536/12724/59033/55963/16526/20498/56717/26373/78339/224796/12728","Slc4a2/Slc37a2/Ano3/Slc26a6/Ttyh2/Slc12a7/Gabrb3/Slc1a1/Slc12a9/Slc26a11/Slc12a5/Slc4a3/Clcn2/Slc4a8/Slc1a4/Kcnk2/Slc12a4/Mtor/Clcn7/Ttyh3/Clic5/Clcn5"
"GO:0006813","potassium ion transport",85,0.439429431623302,1.72633374957198,0.00468925607598656,0.0291661421869054,0.0205443116111036,1460,"tags=35%, list=18%, signal=29%","16531/110862/13483/16500/227632/12373/16504/75607/15166/11932/16520/11539/20499/11603/16502/14613/57138/16511/16795/22318/192176/140492/94249/56543/74166/11928/140493/16526/20498/232341","Kcnma1/Kcnq3/Dpp6/Kcnb1/Kcnt1/Casq2/Kcnc3/Wnk2/Hcn2/Atp1b2/Kcnj4/Adora1/Slc12a7/Agrn/Kcnc1/Gja5/Slc12a5/Kcnh2/Large1/Vamp2/Flna/Kcnn2/Slc24a3/Kcnd3/Tmem38a/Atp1a1/Kcnn3/Kcnk2/Slc12a4/Wnk1"
